t,d
-0.5125043984800001,676.0
-0.75584752868,666.0
-1.06169065888,656.0
-1.30503378908,646.0
-1.67337691928,636.0
-2.04172004948,626.0
-2.41006317968,616.0
-2.84090630988,606.0
-3.2092494400800002,596.0
-3.5150925702800007,586.0
-3.94593570048,576.0
-4.43927883068,566.0
-4.807621960880001,556.0
-5.11346509108,546.0
-5.481808221280001,536.0
-5.78765135148,526.0
-6.03099448168,516.0
-6.7676807420800005,496.0
