d,t
1, -0.51250439848
11, -0.75584752868
21, -1.06169065888
31, -1.30503378908
41, -1.67337691928
51, -2.04172004948
61, -2.41006317968
71, -2.84090630988
81, -3.20924944008
91, -3.51509257028
101, -3.94593570048
111, -4.43927883068
121, -4.80762196088
131, -5.11346509108
141, -5.48180822128
151, -5.78765135148
161, -6.03099448168
181, -6.76768074208
