t,d
-9.778798411944756, 361.7628727389656
-9.449232777285802, 341.7908541748798
-8.468106405497178, 441.6265090152290
-8.072261129069055, 307.8011943683583
-6.172814342336434, 273.8068156764148
-5.486835458986079, 501.5506578047854
-5.436231576587904, 261.6181665075124
-4.551050378990716, 239.8184629593951
-3.4590193111383343, 13.3471745412040
-3.399414661813214, 205.8629551166861
-3.19578698298265, 10.186451977496375
-2.78946214022859, 171.95462867104624
-2.6954046874598596, 551.475943569529
-2.4252032776878565, 19.9963724772111
-2.188163407279724, 138.2252035983376
-1.7836006747370767, 25.0172665662778
-1.5843737575026964, 104.190835074876
-1.5027242322633043, 29.4459904995458
-1.3313669207308934, 34.4069431886158
-1.2930917276513334, 582.534746932938
-1.1321203676619014, 47.8122438440603
-1.15341753754738, 70.12301937675036
-1.1645403694644898, 37.492707057924
-0.6902205098778431, 596.52151435055
-0.548368681822236, 603.084558308438
-0.47417922275803903, 605.4996724691
-0.3687633985199419, 611.23587679270
0.11506510066678999, 5.6096020467705
