t,d
-5.680974695109677, 160.97018778154552
-5.418466113220841, 151.99399195957346
-5.11891446059764, 141.00708220260765
-4.75514788805244, 130.62091916788984
-4.428699541152717, 120.9770617767781
-4.069333857219924, 111.35847210271481
-3.6196906890040097, 101.26608181882978
-3.119304191466716, 90.60091945089835
-2.810805706882892, 80.65791027652654
-2.4399948330026238, 70.80923543635834
-2.003565066447658, 61.12811774167244
-1.6192172095712252, 50.75122841040809
-1.2450099856417935, 40.96930081441883
-0.8707064372649764, 31.05109219878659
-0.6197190712862142, 21.23415784422832
-0.3084097262508685, 10.415548919370394
