d,t
604.271,-0.635
600.505,-0.757
596.525,-0.857
591.545,-1.199
551.605,-5.978
501.935,-14.165
451.835,-19.017
401.865,-18.872
302.005,-21.251
201.595,-18.033
101.735,-14.640
