d,t
3.6750000e+02, -4.0900000e-01
3.5750000e+02, -4.0300000e-01
3.4750000e+02, -3.6700000e-01
3.1750000e+02, -3.7400000e-01
2.9750000e+02, -6.1100000e-01
2.8750000e+02, -7.5900000e-01
2.7750000e+02, -9.3900000e-01
2.6750000e+02, -1.2150000e+00
2.5750000e+02, -1.4250000e+00
2.4750000e+02, -1.7360000e+00
2.3750000e+02, -1.8510000e+00
2.2750000e+02, -1.9980000e+00
2.1750000e+02, -2.0910000e+00
