d,t
10.484469,-4.2748957
15.862129,-2.8886268
20.816042,-1.8837293
27.529015,-1.7183627
33.915802,-1.3310962
39.099792,-1.1672411
45.809853,-0.9701312
51.602524,-0.7739283
57.692253,-0.4821936
63.80237,-0.412661
76.01386,-0.17836629
