t,d
-9.373347180143512, 265.64761856557163
-8.808297983966742, 245.21435440603307
-8.36896090202514, 225.06565886633695
-7.550813984462487, 205.69418433972766
-6.803134689035899, 184.7952624386295
-4.558687897700649, 125.23156349648207
-4.122256895641021, 115.04783114845372
-3.6285529439095257, 104.78311484537119
-1.99582183140544, 65.46540466670024
-1.563607543188187, 54.767424204080044
-10.244627026058922, 305.2386495925495
-9.994951643234531, 284.9825378346915
-5.996876958896749, 164.84284051222346
-5.30489388376467, 144.5867287543656
-4.930050595504619, 134.80791618160652
-3.2479963284678117, 94.99417927823038
-2.7962411569803933, 84.51688009313148
-2.4406286379511073, 74.7380675203724
-1.1911099668666658, 44.70314318975545
-0.806651293991214, 34.92433061699671
-0.441423390346559, 25.145518044237292
-0.2396570251634227, 15.36670547147844
-0.05713262290677612, 4.889406286379426
