t,d
-0.5085102765999999,670.0
-0.6893534068000001,660.0
-0.870196537,650.0
-1.2385396672,640.0
-1.6068827974000002,630.0
-1.9752259276,620.0
-2.8369121880000003,600.0
-3.2052553182,590.0
-3.6360984484,580.0
-4.0669415786,570.0
-4.4977847088,560.0
-4.928627839,550.0
-5.2969709692,540.0
-5.665314099400001,530.0
-6.402000359800001,510.0
-7.1386866202,490.0
-7.8753728806,470.0
-8.674559141,450.0
-9.0987454014,430.0
-9.6479316618,410.0
-10.2596179222,390.0
-10.4963041826,370.0
