t,d
-11.61527715947089, 484.91620174723323
-11.429885728780256, 525.5303823900872
-11.67624092731966, 445.57468918353675
-11.556279255640263, 404.8786541517314
-11.491454272365297, 364.8126829733903
-11.243383937432725, 324.4222866997078
-11.052307962407523, 545.4131043830896
-11.369279314643617, 345.56938228042156
-10.994979309811239, 305.0918922402785
-10.555337192688894, 584.7503388391175
-10.360337163950287, 265.464347449214
-10.364933353936568, 604.6455291581069
-10.121118037255396, 253.14157991822816
-10.012754385610512, 613.7889561065497
-9.551594226942065, 625.2679231804749
-9.497998740885777, 225.27842700576673
-8.88585952546494, 205.88567386935142
-8.256258281712547, 185.58640422307462
-7.55772072044595, 165.13689069947543
-7.192579922921161, 154.71701582389278
-6.8032556824360535, 145.09158367184511
-6.437477532514562, 135.01922067404678
-5.995236258351231, 125.2719082541422
-5.6112614081063565, 114.20973157193202
-5.060312772917287, 105.42037764611985
-4.676939123441814, 95.6040891054297
-4.182467491159212, 84.86319255140359
-3.6867406366606374, 74.78641898397132
-3.121630913945051, 64.84555747657475
-2.683567175470367, 54.50376110142247
-2.1297307218598664, 44.667697165545746
-1.6180057203055505, 34.91054406274293
-1.181260767370782, 24.51058303811874
-0.9658862023613253, 20.405178757571548
-0.6928368466134494, 15.20671655478668
-0.3191088495125527, 5.020881208407218
-11.424117936778007, 505.00582072176945
-11.617074863436912, 464.49359720605344
-11.551043252440227, 384.8661233993014
