t,d
-11.615277159470889,175.08379825276683
-11.429885728780254,134.4696176099128
-11.676240927319661,214.42531081646314
-11.556279255640266,255.12134584826867
-11.491454272365296,295.18731702660966
-11.243383937432725,335.5777133002922
-11.052307962407525,114.5868956169104
-11.369279314643615,314.4306177195784
-10.994979309811239,354.9081077597215
-10.555337192688894,75.24966116088251
-10.360337163950287,394.53565255078604
-10.364933353936568,55.3544708418932
-10.121118037255396,406.85842008177184
-10.012754385610512,46.21104389345021
-9.551594226942065,34.732076819525105
-9.497998740885775,434.72157299423327
-8.885859525464939,454.1143261306486
-8.256258281712547,474.4135957769254
-7.55772072044595,494.86310930052457
-7.192579922921162,505.2829841761072
-6.8032556824360535,514.9084163281549
-6.437477532514563,524.9807793259532
-5.995236258351232,534.7280917458578
-5.6112614081063565,545.790268428068
-5.060312772917287,554.5796223538802
-4.676939123441813,564.3959108945703
-4.182467491159212,575.1368074485964
-3.686740636660637,585.2135810160287
-3.1216309139450513,595.1544425234252
-2.6835671754703667,605.4962388985775
-2.1297307218598664,615.3323028344543
-1.6180057203055505,625.0894559372571
-1.181260767370782,635.4894169618813
-0.9658862023613252,639.5948212424285
-0.6928368466134494,644.7932834452133
-0.3191088495125527,654.9791187915928
-11.424117936778009,154.9941792782305
-11.617074863436912,195.5064027939465
-11.551043252440227,275.1338766006986
