t,d
-22.234130880677995, 1192.2432471222671
-21.65896197106219, 1390.1967304262332
-21.829356656660543, 979.5099162733106
-21.078382795658136, 869.508906847268
-20.700474367022963, 1479.8773550367318
-20.423330775382304, 751.9725861929853
-18.26406908707883, 1623.2020723155047
-19.694422019633585, 644.8209026424958
-18.761722976854003, 498.02727337681983
-18.03635261252621, 394.81263387754257
-16.605579905461745, 261.12482788852674
-16.043327467598786, 1726.04583494071
-14.550791015897211, 167.2483114813404
-13.187007901476093, 1866.528991903915
-11.973796727142862, 90.61173011273848
-11.379097256632498, 1965.4702622728528
-9.708131918232752, 42.57670711425021
-8.360129118276355, 12.179964563106353
-9.448019830796731, 2066.90008049962
-7.286358416613858, 2173.8172867387966
-4.7466259296038515, 2295.4788520519414
-2.439635736503533, 2409.5251583871336
