t,d
-12.050795788247916, 444.7523334439363
-11.992029265929023, 405.22708045611284
-11.871463830130379, 484.6932217788117
-11.744688977641223, 524.5612766542057
-11.738565315376698, 365.2285265981676
-11.551537017250435, 545.3595470683085
-11.364604240399053, 325.1822138988714
-11.485819334599807, 564.5375932970203
-11.112243055391248, 604.7944058775663
-11.032254382310525, 314.2710245269498
-10.929475154375664, 625.0632687148858
-10.755003269544524, 305.10405125984386
-10.30933943722702, 265.11379932850804
-9.928782086972092, 244.9193703497495
-9.428529512536596, 224.6084038717476
-8.932132862385433, 205.28854149343078
-8.579172819319956, 194.7985414085486
-8.239978536841672, 184.9524098752221
-7.561597071763348, 165.20939946667784
-7.381110255119267, 159.39453837813653
-6.933200241913607, 144.48116038438445
-6.49775480993009, 135.12887465053325
-6.054040994941683, 125.07971858075598
-5.824476740689981, 119.71790588989552
-5.617391028561128, 115.19967606417993
-5.253375911043889, 105.30364987226392
-4.810193063290631, 95.24784960803174
-4.29954387402381, 85.1906216080938
-3.8722096009247444, 75.10047071923873
-3.3692190863568285, 65.14224753836015
-2.9367302126102786, 55.197876420733905
-2.431633651753412, 44.72085842992328
-2.080342461270753, 37.34083399012263
-1.940027392514562, 35.08186971706232
-1.3702001507667383, 24.65961431391395
-0.9973159261631501, 15.712152654755187
-0.4985399152963179, 4.218173889682475
-11.992063669741201, 465.1920838183935
-11.80873332139339, 505.00582072176945
-11.297841855467002, 584.6332945285214
-11.935020596400108, 424.6798603026776
-11.868339751052208, 385.5646100116415
-11.561296677711113, 345.0523864959257
-10.485336258619146, 284.98253783469136
