t,d
-17.84263883402936, 275.0665871320368
-16.55590419349931, 266.767962410813
-15.539959210751885, 256.98031362123766
-14.817129265247019, 245.9468303732447
-14.269930594727752, 234.23128525055392
-13.867682912202811, 225.26017676165716
-13.351601374735036, 213.37182571610896
-12.814802053913198, 200.39179392868044
-12.27796348529326, 187.08726134656624
-11.802910041138592, 174.0132817547295
-11.142547104816884, 160.62698919148164
-10.399976307950354, 148.357913761737
-9.842648668944218, 135.85269925604737
-9.42932789601604, 122.57558927630095
-8.974795276725846, 108.96483763441287
-8.46898126332464, 96.86689955648217
-7.839374574175007, 82.46883056766575
-7.360751642121812, 71.70889329652397
-6.458405565221248, 56.86798704721741
-5.3260642098025315, 44.48515860024338
-4.1884926761171215, 32.911745004857664
-3.4270800044879586, 25.049062712508373
-2.302423760869754, 10.188623905573138
-1.544909055696749, 0.7135326455305631
-18.538792035032635, 279.108485499463
