d,t
604.271,-0.629
600.505,-0.704
596.525,-0.778
591.545,-1.154
551.605,-5.913
501.935,-14.123
451.835,-18.959
401.865,-18.805
302.005,-21.202
201.595,-17.949
101.735,-14.480
